ThumbnailId,videoImg,videoId,videoactivity,videotype,videodescription,plan_url,plan_id,day_id,day_name,ThumbnailPath,VideoPath
946811086,https://sagafit.virtuagym.com/thumb/activity/picture/2c149aed6035ce57926318084915c4c0b8c8.png,2023_impact092.mp4,Remocon apoyo,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4589693,4589693,single_day,Plan unique,videofitness\4589693\Plan unique\images,videofitness\4589693\Plan unique
946811084,https://sagafit.virtuagym.com/thumb/activity/picture/87cb880d7b08ea4a0f11b942dd6ce10c6a8c.png,2023_id0993m.mp4,"Plank rotation, right- DBs",strength,"Oblicuos, Abdominales - Abdominales rectos, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4589693,4589693,single_day,Plan unique,videofitness\4589693\Plan unique\images,videofitness\4589693\Plan unique
946811082,https://sagafit.virtuagym.com/thumb/activity/picture/a647f26d9b52efb00543ee5521a695802084.png,2023_id0993.mp4,"Plank rotation, left - DBs",strength,"Oblicuos, Abdominales - Abdominales rectos, Hombros",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4589693,4589693,single_day,Plan unique,videofitness\4589693\Plan unique\images,videofitness\4589693\Plan unique
946811081,https://sagafit.virtuagym.com/thumb/activity/picture/6553012f2c43960766dcb96bf9d0709c7106.png,2023_cw002.mp4,Descanso,cardio,Cuerpo completo ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4589693,4589693,single_day,Plan unique,videofitness\4589693\Plan unique\images,videofitness\4589693\Plan unique
2713771972,https://sagafit.virtuagym.com/thumb/activity/picture/dda15d025ed2ec9a9feece7423ecd03ef98e.png,2023_id2297.mp4,Freestyle boxing,strength,"Oblicuos, Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9062642,9062642,single_day,Plan unique,videofitness\9062642\Plan unique\images,videofitness\9062642\Plan unique
2713771971,https://sagafit.virtuagym.com/thumb/activity/picture/e43e53b796c95a156399fd1848cb183b1b0a.png,2023_da004.mp4,Giro ruso - Mancuerna,strength,"Oblicuos, Todos los abdominales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9062642,9062642,single_day,Plan unique,videofitness\9062642\Plan unique\images,videofitness\9062642\Plan unique
2713771970,https://sagafit.virtuagym.com/thumb/activity/picture/047d75da7db1a3958e40adb36d92ebbdc303.png,2023_dl019.mp4,Peso muerto - Mancuernas,strength,"Zona lumbar, Corvas, Glúteos ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9062642,9062642,single_day,Plan unique,videofitness\9062642\Plan unique\images,videofitness\9062642\Plan unique
2713771969,https://sagafit.virtuagym.com/thumb/activity/picture/1e13047a3ba9a846992ea772da597483de63.png,2023_sid0295.mp4,Squat to shoulder press - DBs,strength,"Cuádriceps, Hombros parte delantera, Bíceps, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9062642,9062642,single_day,Plan unique,videofitness\9062642\Plan unique\images,videofitness\9062642\Plan unique
2713771968,https://sagafit.virtuagym.com/thumb/activity/picture/4ee553740c728403990637502344caef7dd8.png,2023_impact091.mp4,Remo con mancuernas - Mancuernas,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9062642,9062642,single_day,Plan unique,videofitness\9062642\Plan unique\images,videofitness\9062642\Plan unique
2713771967,https://sagafit.virtuagym.com/thumb/activity/picture/0adc1e66dd9f38bdb1109a561c73fa5f8cfe.png,2023_id1738.mp4,Cardio libre,strength,"Pecho, Hombros parte delantera, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9062642,9062642,single_day,Plan unique,videofitness\9062642\Plan unique\images,videofitness\9062642\Plan unique
2713771966,https://sagafit.virtuagym.com/thumb/activity/picture/8166e79c10cfd067059fccad5be210f7aeae.png,2023_id0443.mp4,Squat to hammer curl - DBs,strength,"Bíceps, Cuádriceps ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9062642,9062642,single_day,Plan unique,videofitness\9062642\Plan unique\images,videofitness\9062642\Plan unique
2713771965,https://sagafit.virtuagym.com/thumb/activity/picture/1091c4fa9996860414347659ecbb186daf6d.png,2023_herman001.mp4,Patada de triceps - Mancuernas,strength,Tríceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9062642,9062642,single_day,Plan unique,videofitness\9062642\Plan unique\images,videofitness\9062642\Plan unique
2713771964,https://sagafit.virtuagym.com/thumb/activity/picture/4d16adb039feec32ffd070501f2056b03147.png,2023_id1253.mp4,Burpee shoulder press -  DBs,strength,"Cuerpo completo, Hombros parte delantera ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=9062642,9062642,single_day,Plan unique,videofitness\9062642\Plan unique\images,videofitness\9062642\Plan unique
946683166,https://sagafit.virtuagym.com/thumb/activity/picture/277ff067709b07f2b111838eefce1273aad9.png,2023_xf002.mp4,Molinillo,strength,Oblicuos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683165,https://sagafit.virtuagym.com/thumb/activity/picture/bbdb35bb7674fbd5d3d3eb3dd14ac0ec5752.png,2023_da001.mp4,Crunch con peso - Con pesa,strength,Todos los abdominales ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683164,https://sagafit.virtuagym.com/thumb/activity/picture/ed76aa1335536d0bcdd54ca5a8cee8c06cd8.png,2023_da002m.mp4,Flexion lateral,strength,Oblicuos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683163,https://sagafit.virtuagym.com/thumb/activity/picture/10656159299b084871b19771a17fb6fb0796.png,2023_da002.mp4,Flexion lateral,strength,"Oblicuos, Todos los abdominales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683162,https://sagafit.virtuagym.com/thumb/activity/picture/047d75da7db1a3958e40adb36d92ebbdc303.png,2023_dl019.mp4,Peso muerto - Mancuernas,strength,"Zona lumbar, Corvas, Glúteos ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683161,https://sagafit.virtuagym.com/thumb/activity/picture/4fb0518612bcb3e8b20b43b45c63a7c08941.png,2023_id0657.mp4,Sumo squat - DB,strength,"Cuádriceps, Glúteos ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683160,https://sagafit.virtuagym.com/thumb/activity/picture/4ee553740c728403990637502344caef7dd8.png,2023_impact091.mp4,Remo con mancuernas - Mancuernas,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683159,https://sagafit.virtuagym.com/thumb/activity/picture/784e1872dd7c6d781b5f8055a7d574152520.png,2023_rob006a.mp4,Zancadas traseras alternado - Mancuernas,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683158,https://sagafit.virtuagym.com/thumb/activity/picture/c84e969dd7239d87ede0c44eb2edab8c4038.png,2023_ds003.mp4,Press de hombros - Mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683157,https://sagafit.virtuagym.com/thumb/activity/picture/6553012f2c43960766dcb96bf9d0709c7106.png,2023_cw002.mp4,Descanso,cardio,Cuerpo completo ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510770,4510770,single_day,Plan unique,videofitness\4510770\Plan unique\images,videofitness\4510770\Plan unique
946683117,https://sagafit.virtuagym.com/thumb/activity/picture/27ed55f47d606a579b7590d6dce6e9248ce0.png,2023_cw003.mp4,Saltos de tijera,strength,Sistema cardiovascular ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683116,https://sagafit.virtuagym.com/thumb/activity/picture/ffed69c1a87e0f926f11af05db4ace654ef9.png,2023_xa036.mp4,Flexion lateral derecha tumbado,strength,Oblicuos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683115,https://sagafit.virtuagym.com/thumb/activity/picture/9369d6d6e975c52c2da566e65f38439d8d0b.png,2023_xa036m.mp4,Crunch doblándose,strength,"Oblicuos, Abductor, Glúteos",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683114,https://sagafit.virtuagym.com/thumb/activity/picture/4f892bfe6ceb9c7d467ce78b3c64533964ff.png,2023_xl022.mp4,Hip thrust con una pierna isometrico,strength,"Glúteos, Corvas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683113,https://sagafit.virtuagym.com/thumb/activity/picture/f698e6c5365f7576607f35c63fe4ee6f2c8c.png,2023_xl022m.mp4,Hip thrust con extension de rodilla,strength,"Glúteos, Corvas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683111,https://sagafit.virtuagym.com/thumb/activity/picture/b172c8cde7675f956b3de1f632421a453ce1.png,2023_impact107.mp4,Senadilla con press - Mancuernas,strength,"Cuádriceps, Glúteos, Hombros, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683110,https://sagafit.virtuagym.com/thumb/activity/picture/27c837116a2617a246181455241fab4e3ed6.png,2023_rob065.mp4,Zancada caminando,strength,"Cuádriceps, Glúteos ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683109,https://sagafit.virtuagym.com/thumb/activity/picture/4ee553740c728403990637502344caef7dd8.png,2023_impact091.mp4,Remo con mancuernas - Mancuernas,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683107,https://sagafit.virtuagym.com/thumb/activity/picture/06c62f9696c922bf1cd17096a2e0a0ccb0d8.png,2023_id0603.mp4,Push-up - DBs,strength,"Pecho, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683106,https://sagafit.virtuagym.com/thumb/activity/picture/a16e3c36306a586a647283095aeca57861b0.png,2023_oa030.mp4,Curl martillo alternando - Mancuernas,strength,Bíceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683105,https://sagafit.virtuagym.com/thumb/activity/picture/1cc6d82da572423adb4fb6a04891d723ee44.png,2023_ds001.mp4,Elevaciones laterales de pie - mancuernas,strength,Hombros ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683104,https://sagafit.virtuagym.com/thumb/activity/picture/6553012f2c43960766dcb96bf9d0709c7106.png,2023_cw002.mp4,Descanso,cardio,Cuerpo completo ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510799,4510799,single_day,Plan unique,videofitness\4510799\Plan unique\images,videofitness\4510799\Plan unique
946683386,https://sagafit.virtuagym.com/thumb/activity/picture/10f3c4b91b62a6cb9e74835d877e75ea9082.png,2023_id0237.mp4,"Trippling high knees, interval",strength,Cuádriceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683385,https://sagafit.virtuagym.com/thumb/activity/picture/811acd70171e181f8f3c75c03aefd4b16ef1.png,2023_id0238.mp4,"Trippling heel to butt, interval",strength,Corvas ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683384,https://sagafit.virtuagym.com/thumb/activity/picture/c02aa6722ba63e9ca49042853932e285cad8.png,2023_id0021.mp4,Plancha con remo - Mancuerna,strength,"Dorsales, Todos los abdominales, Bíceps, Hombros parte trasera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683383,https://sagafit.virtuagym.com/thumb/activity/picture/e43e53b796c95a156399fd1848cb183b1b0a.png,2023_da004.mp4,Giro ruso - Mancuerna,strength,"Oblicuos, Todos los abdominales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683382,https://sagafit.virtuagym.com/thumb/activity/picture/8e6fbd9d46004b6d4cd5f0b9b68e5ec6468f.png,2023_id0004.mp4,Balanceo sobre la cabeza - Mancuerna,strength,"Cuádriceps, Glúteos, Zona lumbar, Hombros parte delantera, Todos los abdominales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683381,https://sagafit.virtuagym.com/thumb/activity/picture/9f9a47e8d56c75d2f450b9767d5f51e873f1.png,2023_dl006m.mp4,Flexion lateral a la izquierda - Mancuernas,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683380,https://sagafit.virtuagym.com/thumb/activity/picture/75c117274f88eb9392f21612c90f6b3c183e.png,2023_dl006.mp4,Flexion lateral a la derecha - Mancuernas,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683379,https://sagafit.virtuagym.com/thumb/activity/picture/4e10e39b22aa4f70cfd84447a5ec055ae2e4.png,2023_impact124.mp4,Sentadilla búlgara,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683378,https://sagafit.virtuagym.com/thumb/activity/picture/880b16c381a5318a9b69843cacec77046784.png,2023_impact124m.mp4,Sentadilla búlgara,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683377,https://sagafit.virtuagym.com/thumb/activity/picture/dd3b2b8670f1c3787e6336871ee71fb234a5.png,2023_dc001.mp4,Aperturas - Mancuernas,strength,Pecho ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683376,https://sagafit.virtuagym.com/thumb/activity/picture/f3b39c92b700aa1f925299b29f71a3db1d8a.png,2023_oa033.mp4,gemelos de pie - Mancuernas,strength,Gemelos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946683375,https://sagafit.virtuagym.com/thumb/activity/picture/6553012f2c43960766dcb96bf9d0709c7106.png,2023_cw002.mp4,Descanso,cardio,Cuerpo completo ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4510672,4510672,single_day,Plan unique,videofitness\4510672\Plan unique\images,videofitness\4510672\Plan unique
946682935,https://sagafit.virtuagym.com/thumb/activity/picture/e3da40a9fde835922c1c7f00108f54af972a.png,2023_id2227.mp4,Squat jab cross - DBs,strength,"Hombros parte delantera, Cuádriceps, Glúteos, Zona lumbar, Todos los abdominales, Bíceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682934,https://sagafit.virtuagym.com/thumb/activity/picture/59077c73629611b0f8661196c811ef41ee10.png,2023_id2359.mp4,Air squat kick forward,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682933,https://sagafit.virtuagym.com/thumb/activity/picture/bbdb35bb7674fbd5d3d3eb3dd14ac0ec5752.png,2023_da001.mp4,Crunch con peso - Con pesa,strength,Todos los abdominales ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682932,https://sagafit.virtuagym.com/thumb/activity/picture/e43e53b796c95a156399fd1848cb183b1b0a.png,2023_da004.mp4,Giro ruso - Mancuerna,strength,"Oblicuos, Todos los abdominales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682931,https://sagafit.virtuagym.com/thumb/activity/picture/4cdd0c5a8322d4b0b5eb84bc164902feae58.png,2023_rob082.mp4,Peso muerto con una sola pierna,strength,"Glúteos, Corvas, Zona lumbar ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682930,https://sagafit.virtuagym.com/thumb/activity/picture/25b5cac591e6fc277c0fbfa13a3fec0c6b28.png,2023_rob082m.mp4,Peso muerto con una sola pierna,strength,"Glúteos, Corvas, Zona lumbar ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682929,https://sagafit.virtuagym.com/thumb/activity/picture/614609bde5a336d853948cb873e709804978.png,2023_id2228.mp4,Reverse lunge uppercuts - DBs,strength,"Cuádriceps, Glúteos, Hombros parte delantera, Zona lumbar, Todos los abdominales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682928,https://sagafit.virtuagym.com/thumb/activity/picture/e93a2faeaff07274019608bd3809ae839096.png,2023_id0022.mp4,Plancha con remo,strength,"Pecho, Zona cervical, Bíceps, Dorsales, Hombros parte trasera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682927,https://sagafit.virtuagym.com/thumb/activity/picture/0adc1e66dd9f38bdb1109a561c73fa5f8cfe.png,2023_id1738.mp4,Cardio libre,strength,"Pecho, Hombros parte delantera, Tríceps",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682926,https://sagafit.virtuagym.com/thumb/activity/picture/4d16adb039feec32ffd070501f2056b03147.png,2023_id1253.mp4,Burpee shoulder press -  DBs,strength,"Cuerpo completo, Hombros parte delantera ",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682925,https://sagafit.virtuagym.com/thumb/activity/picture/6553012f2c43960766dcb96bf9d0709c7106.png,2023_cw002.mp4,Descanso,cardio,Cuerpo completo ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519068,4519068,single_day,Plan unique,videofitness\4519068\Plan unique\images,videofitness\4519068\Plan unique
946682815,https://sagafit.virtuagym.com/thumb/activity/picture/8f696f71e9b60960d7bbd8cffe29f75f2286.png,2023_id2281.mp4,Air squat pandal forward,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682814,https://sagafit.virtuagym.com/thumb/activity/picture/59077c73629611b0f8661196c811ef41ee10.png,2023_id2359.mp4,Air squat kick forward,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682813,https://sagafit.virtuagym.com/thumb/activity/picture/4ba38fcda7f3e4ab4543e25c019310e159f7.png,2023_db003.mp4,Superman,strength,"Zona lumbar, Glúteos, Espalda",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682812,https://sagafit.virtuagym.com/thumb/activity/picture/c660c4c4b8cfbaa6c5134a65ea30535bc9a9.png,2023_xa030.mp4,Plancha con pie izquierdo en el aire,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682811,https://sagafit.virtuagym.com/thumb/activity/picture/8591bda90b174594730ccb719e09e9ffdb36.png,2023_xa030m.mp4,Plancha con un pie en el aire,strength,Abdominales - Abdominales rectos ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682810,https://sagafit.virtuagym.com/thumb/activity/picture/6eecb4d22a5dbdfb31b4d3e1638a82da445e.png,2023_sid0008.mp4,Crunch reverso en banco acostado - Mancuernas,strength,"Abdominales - Abdominales rectos, Todos los abdominales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682809,https://sagafit.virtuagym.com/thumb/activity/picture/e43e53b796c95a156399fd1848cb183b1b0a.png,2023_da004.mp4,Giro ruso - Mancuerna,strength,"Oblicuos, Todos los abdominales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682808,https://sagafit.virtuagym.com/thumb/activity/picture/f0197d329674a36f2fa9bde79549535dada3.png,2023_rob078.mp4,Sentadilla con mancuerna - Mancuernas,strength,"Cuádriceps, Glúteos, Piernas",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682807,https://sagafit.virtuagym.com/thumb/activity/picture/beff7fbc485a8f1b2f811cc81b69deae4a9a.png,2023_db001.mp4,Remo libre con mancuernas - Mancuernas,strength,"Zona cervical, Bíceps, Hombros parte trasera, Dorsales",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682806,https://sagafit.virtuagym.com/thumb/activity/picture/5b38153acab679037dbcfcfd1935d436af51.png,2023_dt002.mp4,Extensión de tríceps sentado - Mancuernas,strength,Tríceps ,https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682805,https://sagafit.virtuagym.com/thumb/activity/picture/dda15d025ed2ec9a9feece7423ecd03ef98e.png,2023_id2297.mp4,Freestyle boxing,strength,"Oblicuos, Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519071,4519071,single_day,Plan unique,videofitness\4519071\Plan unique\images,videofitness\4519071\Plan unique
946682709,https://sagafit.virtuagym.com/thumb/activity/picture/dda15d025ed2ec9a9feece7423ecd03ef98e.png,2023_id2297.mp4,Freestyle boxing,strength,"Oblicuos, Pecho, Tríceps, Hombros parte delantera",https://sagafit.virtuagym.com/user/anassharboulica-3a9f3e2f/exercise/workout-player?plan_id=4519081,4519081,single_day,Plan unique,videofitness\4519081\Plan unique\images,videofitness\4519081\Plan unique
